sadness	Have to work today.  http://plurk.com/p/x2rt8
fear	thinking 53 more days is the only thing that gets me through work. ahhh i dont want to go
sadness	i don't even want to go to the store to get ice cream.  i wasted a cute outfit on... sitting on my ass on twitter!!
fear	@SEGA small? we cant choose?
joy	i'm soooooo sleeeeepy!!! the last day o' school was today....sniffle....
fear	dont wanna go to mississppi!!!!!!!! UGH!! texas is my home..... UPSET!!!
surprise	Wow what a storm we just had!!! Now no power
sadness	@mpvt another david hughes on your list? I'm hurt  @davidahughes ftw!
fear	@AnsamsKitchen  walah me 2 still i am not getting the full idea
fear	I'm so pissed off today n sadly.. Can't even share the reason here
fear	Not well again  @littlereidy it's definitely not hayfever
fear	I have uncontrolable hic-ups right now that hurt
joy	@iiacovou  hiya!  did you get a picture of your converse?? GET YOUR CONVERSE OUT!
joy	Chick fil a on the morning of my final...that is a must!!  *amj*
love	@jesseroni thanx
joy	@DHughesy ME! I wanted to go.
fear	@davechinnici still not 100%    im sick of being sick!
sadness	nobody loves me on twitter
joy	@ShesElectric_ more than youl ever no ! !! ! !!   xxx
fear	time to hit the study notes! prep for friday's exam!
joy	@wolf_gregor Great avatar
fear	@livefashion lol... not gross at all  they're gross?
sadness	I dont wanna get out of bed i wanna go back to sleep.. i have to open the store at work though
sadness	I guess the relaxing dinner and a movie is out for tonight...I was looking forward to that after my day at work
fear	is feeling really sick
sadness	@hey_thomas if only the drinking game was tonight...I don't have to work till 5 tomorrow
joy	@AdeelAhmad Rofl u did?  Hahaha! Lemme tell Salman Munir =P =P
love	Greg:Showing my friends AudioBoo http://audioboo.fm/ Everyone seems 2 love it. Ta for the headzup bro. So need 2 get iPhone. Roll on June
joy	http://twitpic.com/66ymw I'm gonna miss these guys so much  Thanks for making the 5 years at senior school amazing!
sadness	@Jesusfreak1900 probably.  sucks for you.
fear	my eyes hurts..
fear	Organic chemistry  ah so confusing!
joy	@twochix1 I want to see David cook!!
sadness	@CreationsWHeart Ive been wanting 2 but will be gone 4 2 mo. &amp; have to close my shops!
fear	Test another update... sorry for bothering all of u guys
fear	I now know more than I ever wanted to know about the extinction of frogs
surprise	OooooOOOOO @golougo  but you just said you were dancin at home.  so doesn't that count?
sadness	my parents sold my car.
fear	@Blue_MandM Helaas.. En thanks!
joy	@__emilyy you guys are the bomb haha
fear	@andyclemmensen you didnt send me the text
fear	@starlingpoet lol.. that's worrying
fear	@b0nk T ere is a visio document but itï¿½s continuously changing until now.
love	Feeling loved!  My Mom got me a Nikon Cool Pix for my birthday!!!!
joy	@peterjrday Thanks. Feel so happy 2 Make Ur Day a Great one. Enjoy it 2 the fullest N Have Fun Always
sadness	Gonna miss Thick As Blood next Friday
fear	@BabyStowz yo wats up? how u doin 2day? u havnt answerd any of my replys
fear	I loveeeeee to live a - F A S T - pace lifestyle!
fear	I think my wireless router is dieing
joy	@DavidArchie See you on may 16!!
fear	@iViva I have trouble updating!!!
sadness	@danger_skies miss you too :'( it is!i never want to come home.....seriously
love	i wish it was summer
joy	wishes she would call him ...   *hc*
surprise	Boooo Animal collective is already sold out.  Guess I'll be missing that show
sadness	@sarah6800 I miss you already. All the sad faces you texted me were seriously gonna make me cry.
love	your smile
fear	I would Join you shopping but i have work all weekend  six degrees of seperation is confsuing
sadness	Yea!  Headed home to change and head over to Pelham.  Sad thought... suposed to be heading over there for the NKOTB concert...
fear	so far I've tried to kill myself TWICE in the 15 mins I've been outside by tripping on stupid things.  I knew I should've stayed in bed.
fear	is thinking about &quot;magnetism and spiritual equilibrium.&quot; My do you alcoholics have a way with words!
anger	@bongy_k Your teacher sounds uber disrespectful.
fear	I forgot to charge my cell last night and now it's dead
fear	has now found a bug in the RHEL5 bnx2 driver   Cant handle high packets per second (&gt; 50k)
joy	well being a retired drummer I can do my own drum roll so all you need to do is read my posts since they take a ton of time  lol
fear	super hungry... Dominos or martabak... both tempting and fattening
sadness	Town. Uncle and Gabriel are coming in. I miss Gabe  Tempted to ask if I can go back to Baton Rouge with and stay with other side of fam...
love	just spent way too much money. . . On organic shampoo
sadness	Working late with only The House of Love for company. Just what I want to be doing on a summer evening when I should be out with people
sadness	@BOPandTigerBeat i love those boys. i missed the chat yesterday  it was the firts &amp; only one i'll miss though! &lt;333 Nick Jonas &lt;3333
surprise	wondering what on earth is this new tools for
sadness	my puppy is sick
sadness	@Lizzidoll I wish I was in va too
joy	So much for buying that awesome new phone from sony ericsson  - I am now Berry'd like everyone else...
joy	@Jonasbrothers i can't wait! its most definately going to be amazing.  &lt;3 michelle
joy	@josh909 thanks...do you guys have a showroom as well? Wanted to chk them out in the flesh. Quite cool lamps and the wife is impressed
sadness	@mitchelmusso i wish i could but it would cost too much to call you all the way from the UK
anger	in a bad mood now  annoying when its sunny
love	@2TuffDC i dunno what i'm gonna do. i love my skinny jeans!
joy	http://twitpic.com/4jccd - and also these hi top Reeboks.  cause i can
joy	waiting for 5pm to go for a drink with ones out of work because Belinda leaving today  at least the sun is shining for her!
fear	@lauraEchilds u really dont right now! i am as sick as a newt in a freezer! its aweful  x
sadness	I miss her alot and its only been one day
fear	I wanna longboard but it's raining ughhhhhh
fear	met the shortest line ever at FCB Tunapuna... then the tellers disappeared
anger	GIVE A HATER A Hug ? Why would you do that? I don't like mwean people
anger	i have to poop...  @sleezye89 is hogging the shitter
fear	I totally forgot my phone at home this morning
joy	@bbrooke yeah surrrrrously. we win
fear	@cam_reed i feel so bad that happened to you  did the police find the guy that did it? are u gonna get your stuff back?
fear	Whole body is sore from moving hundreds of pieces of luggage last weekend.   Guess I should visit the gym more often
fear	@alpew Good luck.. I have still to get wireless working post IT6
surprise	Oh MAN !! I was going to connect my old school Nintendo to play mario games. And is not in the bag I gotta search for it.
joy	@yogadarla @Gypsy_Yogini @Rock_My_Soles @Lotuspad i am sooo jealous  in a good way of course.  LC is awesome.
sadness	and now i smell pancakes...or maybe toast... or something delicious. but no one is at my place cooking
anger	Have to go to work  typical sunshine and deep sleep; stupid friday.
fear	Trying to figure out the perfect way of leading a principled life
joy	@sarahblevins3 i know!!
anger	@juniper73 oh that sucks  Tell your DH to act like a grown up maybe? I'd be stressed too
anger	@branewurms that took me 3 rereads to see you didnt say eat &quot;girls&quot; instead of actually grits. I'm disappointed.
love	@BrianLimond but lorraine kelly is a sexy mama!
joy	someones dead on army wives. Dad just laughed and Mum got annoyed with him. I wanna watch Britains Got Talent
fear	doing my english essay (on r&amp;j...wtf) that i should have done a long time ago when it was assigned last thursday
sadness	@mileycyrus why you never answer me...
joy	- Gig was awesome! Am exahausted and so dont want to revise  Boo Hoo!
sadness	How are YOU convinced that I have always wanted you? What signals did I give off...damn I think I just lost another friend
sadness	haha aww ok now back to bionomial expansion  ugh! joy
fear	@Brizzers haha i agree lame....another thought  y are their concerts so expensive......that's kinda lame too
fear	@tinyraisins Im in so deep its disgusting. I would even take a LITTLE help. BUt alas i sense it will never happen . . .
fear	@shizly does that mean your going to block me?
surprise	@ruby_may http://tinyurl.com/n23akq &lt; that! its so cute and currently has ymas pumping full blast ! i dont know what to revise for comms
anger	Hairdye patch test has just smeared all over my WHITE duvet cover  fucking cunts. &lt;3
fear	Gonna go to my aunts party. It's gonna be a late night thing so hopfully I can get up for school tomorrow!
fear	#myweawkness chocolate...i can't say no
anger	@anwith1n Missed you at LoDo's
joy	eating Nesquick cereal - 1st time since i was like 10 - good times
fear	@suzemart lol it was kinda funny.
joy	@col4man Thanks
anger	anyone have tickets to the mtv movie awards? some guy scammed me
joy	Flickr pics Chester Zoo: danwtmoon posted a photo:   &quot;WELCOME&quot; to Chester Zoo by Jockey  http://tinyurl.com/cq7qw8
joy	@LeslieIN u can see I just twitted them if its the real xmsirius that is. Let me know any other contact info. Lets transmit this!
fear	going to check and make sure no more fishies are dead. poor fishies
joy	@millionsbyname Jared's wearing a green shirt? *SPARKLY EYES* YEE!! I hear #asylm is highly disorganized  hang in there!
fear	stunning business cards! ashamed of mine  http://bit.ly/zpsQo
sadness	Cute Malay girl came to seemy room for rent - sadly think it was for her guyfreind   bit misleading and disappointing LOL
love	inside on a beautiful day!
joy	@DannyjClayton star wars ............ is gay BOO??? i wanna do your job HAND IT OVER  u can act as me at my high school   LOL
surprise	@iamepiclyamazin bahah. but....nick..
fear	Relaxing.
joy	@misskitty05 i wish i had a 12hr nap!!  lets talk rachel into getting one of these now.. lol
love	I just made myself a wonderful breakfast!!!!!!!! Now I have to get ready to workout
sadness	trying to fix my sister's ipod  then phoenix tomorrow morning at 445am! hopefully i'll actually get to play this tournament. stupid fence.
fear	@beherenw lol must contribute to the destruction of language...awww
fear	Our Quinn puppy got a sick.
joy	@AmyatQ13 @borborigma I agree about the redesigned Q13 site! Looks great on computer &amp; phone.
joy	@dougiemcfly   god peppermint mochas frappachinos are amazing...  and addicting
joy	@JustcallmeMac your making me jealous now  I want one! How long have u guys been married?
joy	i think i like the workshop
fear	@PhillyD i wish i could be there!! too much going on.  sad day
surprise	@belindashort yeah wtf with that? my noggin doesn't take to either
fear	Ugh worried about my math test
sadness	Is Sitting Alone In A Very Quiet House !
joy	@soapylove Congrats on the Invisalign! I need to get refitted for mine - I got lazy and stopped wearing them.
fear	@kwwheeler  What's all your fault?
sadness	Low profile tires suck! They won't have my size in until monday
